"tool","cutting_depth_ai","tool_diameter_d","diameter_ae","feed_vel_f","revol_n","num_of_inserts_z","feet_per_insert_fz","cut_vel_vc","energy","time","distance"
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11663.9084011811,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11670.8700962356,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11165.5705699177,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5792.36793626206,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11695.9995458927,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11650.801561899,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11664.406523492,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11681.3353143972,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11655.0140458289,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11706.3788447392,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11698.6295636286,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11175.4504173299,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5848.69478487276,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11696.2457004532,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11654.2156704186,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11675.5409529507,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11672.4819779065,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11667.3645541488,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11709.1787787053,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11712.7270642947,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11181.1956701989,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5919.03995703109,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11694.6780109832,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11643.5833046505,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11668.3010802016,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11680.723007055,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11654.456099171,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11692.4298195665,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11704.8737390418,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11150.3686505472,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5816.33408567159,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11638.6795524149,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11581.2207874238,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11624.5868531493,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11657.1373870345,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11642.3289801505,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11701.9705151765,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11688.4250100071,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11157.0360804559,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5800.7167485744,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11734.1609486202,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11655.6301344874,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11694.7499814019,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11700.6090605767,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11678.7246540319,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11718.2028178626,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11718.822483673,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11164.6837319218,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11572.8705770025,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11692.8056487339,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11657.4428784435,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11675.55090068,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11693.1506827117,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11673.4044584831,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11729.6008506496,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11728.2156879849,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11191.7711642055,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5844.52405105215,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11709.0448867763,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11669.3004567715,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11698.6655787317,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11706.1344516121,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11696.4306923453,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11735.4690359289,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11736.9361259396,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11170.6187044986,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5832.04788768866,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11628.1488898762,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11601.9842922954,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11640.6901066982,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11656.6971620717,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11664.7391308565,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11726.5844581414,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11702.1145663908,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11118.5185726557,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5819.75899274339,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11676.6707905638,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11645.4811777895,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11688.5621672564,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11699.7883062249,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11700.9352614748,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11736.4473442844,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11735.9386671705,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11162.4496779621,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5832.39346435347,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11658.3828537783,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11618.8782316552,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11660.4735049886,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11683.3758498396,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11671.6646774357,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11746.2222921325,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11754.1084269558,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11164.1946743239,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5843.33128013919,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7229.70112872492,20.12,0.318231333333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13917.4906513546,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13857.0039388396,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13938.6126663644,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13921.5950382173,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13889.3248431279,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13936.7666455629,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13923.3532096518,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13919.8843921324,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13941.7061652727,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13927.5624760581,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13934.8027623742,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13962.9210045527,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13896.1195968953,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13938.8642671512,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13986.4162271065,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13943.8610162207,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14011.3345450941,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14029.0868325469,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13981.7144767847,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13996.9739446494,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14019.0752838219,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13977.1861756233,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14042.2172040463,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14070.4300998499,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14032.9046593729,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14064.0668871353,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13886.3248910064,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13888.2460263135,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13919.4482543806,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13950.8636849272,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13916.8274064476,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13946.7489943968,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13994.1035624862,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13964.0253213017,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13989.5921641235,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13919.0705454834,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13918.4114039868,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13911.6954992761,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13941.6085415095,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13914.8621310221,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13958.6996039626,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14013.6880949696,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13975.9283726055,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14009.6615829239,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14016.3798133657,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13988.3920789847,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14002.0383132715,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14053.7153937604,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14016.7766485506,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14040.354673877,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14029.5317416032,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14018.3609046716,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14028.7576332185,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14026.3012076291,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13987.6415364532,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13971.1467345599,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14036.8820976194,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13987.4672230765,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14048.175634543,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14076.6637527401,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14031.8289689393,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14028.4998368259,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14034.1409190193,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13988.2451745083,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14032.8928746195,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14039.8089770419,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14027.3946402147,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14071.7699999382,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14091.0389924118,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13998.7178322267,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13978.8516266451,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13941.3662317427,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13961.7176181361,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13972.5827039205,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14019.6277421277,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14030.2435530419,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14066.9443359411,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14102.0910389873,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14069.4884244399,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14035.3032709535,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13974.5993833846,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13962.571728,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13967.5232484534,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14056.3690287706,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14025.4416822958,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14063.8489819319,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14081.6742519448,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,13998.6293791724,10.56,0.167024
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,14005.18607684,10.56,0.167024
"wsp1030",0.001,0.04,0.038,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,16607.4591095584,14.328,543.31776
"wsp1030",0.001,0.04,0.032,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,15302.9215879508,14.328,543.31776
"wsp1030",0.001,0.04,0.026,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,14158.9411186109,14.328,543.31776
"wsp1030",0.001,0.04,0.04,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,17106.177421863,14.328,543.31776
"wsp1030",0.001,0.04,0.038,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,16387.7314898398,14.328,543.31776
"wsp1030",0.001,0.04,0.032,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,15402.7486662667,14.328,543.31776
"wsp1030",0.001,0.04,0.026,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,14001.9225296619,14.328,543.31776
"wsp1030",0.001,0.04,0.04,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,16527.8752775104,15.104,572.74368
"wsp1030",0.001,0.04,0.038,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,16537.9922602435,14.328,543.31776
"wsp1030",0.001,0.04,0.032,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,14205.4103972892,14.328,543.31776
"wsp1030",0.001,0.04,0.026,37.92,35.1333333333333,2,0.0001499051233396,15893.9455530415,14205.4103972892,14.328,543.31776
"wsp1030",0.001,0.04,0.04,63.24,35.1333333333333,2,0.00025,15893.9455530415,12580.8822609823,8.648,546.89952
"wsp1030",0.001,0.04,0.038,63.24,35.1333333333333,2,0.00025,15893.9455530415,12273.8458683609,8.648,546.89952
"wsp1030",0.001,0.04,0.032,63.24,35.1333333333333,2,0.00025,15893.9455530415,11228.7597931946,8.64,546.3936
"wsp1030",0.001,0.04,0.026,63.24,35.1333333333333,2,0.00025,15893.9455530415,10165.0108914314,8.656,547.40544
"wsp1030",0.001,0.04,0.04,25.296,35.1333333333333,2,1e-04,15893.9455530415,20820.8013690958,21.878,553.425888
"wsp1030",0.001,0.04,0.038,25.296,35.1333333333333,2,1e-04,15893.9455530415,21561.7429831438,21.408,541.536768
"wsp1030",0.001,0.04,0.032,25.296,35.1333333333333,2,1e-04,15893.9455530415,20073.7554219742,21.408,541.536768
"wsp1030",0.001,0.04,0.026,25.296,35.1333333333333,2,1e-04,15893.9455530415,18904.2307057709,21.408,541.536768
"wsp1030",8e-04,0.04,0.04,37.944,35.1333333333333,2,0.00015,15893.9455530415,15925.1582037914,14.328,543.661632
"wsp1030",8e-04,0.04,0.038,37.944,35.1333333333333,2,0.00015,15893.9455530415,15540.5357072127,14.328,543.661632
"wsp1030",8e-04,0.04,0.032,37.944,35.1333333333333,2,0.00015,15893.9455530415,14516.2526126154,14.328,543.661632
"wsp1030",8e-04,0.04,0.026,37.944,35.1333333333333,2,0.00015,15893.9455530415,13267.0686813674,14.328,543.661632
"wsp1030",0.0012,0.04,0.04,37.944,35.1333333333333,2,0.00015,15893.9455530415,17101.3427449126,14.328,543.661632
"wsp1030",0.0012,0.04,0.038,37.944,35.1333333333333,2,0.00015,15893.9455530415,17555.339531361,14.328,543.661632
"wsp1030",0.0012,0.04,0.032,37.944,35.1333333333333,2,0.00015,15893.9455530415,16061.9744182797,14.328,543.661632
"wsp1030",0.0012,0.04,0.026,37.944,35.1333333333333,2,0.00015,15893.9455530415,14943.0531156424,14.328,543.661632
"wsp1030",0.001,0.04,0.04,45.504,35.1333333333333,2,0.0001798861480075,15893.9455530415,15519.4117976101,11.968,544.591872
"wsp1030",0.001,0.04,0.038,45.504,35.1333333333333,2,0.0001798861480075,15893.9455530415,15163.2788622514,11.968,544.591872
"wsp1030",0.001,0.04,0.032,45.504,35.1333333333333,2,0.0001798861480075,15893.9455530415,13924.3656456239,11.968,544.591872
"wsp1030",0.001,0.04,0.026,45.504,35.1333333333333,2,0.0001798861480075,15893.9455530415,12598.9828684479,11.968,544.591872
"wsp1030",0.001,0.04,0.04,30.336,35.1333333333333,2,0.0001199240986717,15893.9455530415,18786.1646512594,17.872,542.164992
"wsp1030",0.001,0.04,0.038,30.336,35.1333333333333,2,0.0001199240986717,15893.9455530415,19404.9534411031,17.872,542.164992
"wsp1030",0.001,0.04,0.032,30.336,35.1333333333333,2,0.0001199240986717,15893.9455530415,17953.2510135173,17.872,542.164992
"wsp1030",0.001,0.04,0.026,30.336,35.1333333333333,2,0.0001199240986717,15893.9455530415,16875.0953439127,17.872,542.164992
"wsp1030",0.001,0.04,0.04,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,18681.4055544928,15.904,542.771712
"wsp1030",0.001,0.04,0.038,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,18244.3931731356,15.904,542.771712
"wsp1030",0.001,0.04,0.032,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,16887.6765169407,15.904,542.771712
"wsp1030",0.001,0.04,0.026,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,15429.9040193426,15.904,542.771712
"wsp1030",0.001,0.04,0.04,37.92,33.8204254070278,2,0.0001557244358485,15300,16667.600945295,14.32,543.0144
"wsp1030",0.001,0.04,0.038,37.92,33.8204254070278,2,0.0001557244358485,15300,17118.0327013411,14.328,543.31776
"wsp1030",0.001,0.04,0.032,37.92,33.8204254070278,2,0.0001557244358485,15300,15783.752153,14.328,543.31776
